week,state,state_name,disease,cases,incidence_per_capita
194335,TX,TEXAS,MEASLES,46,0.66
194335,UT,UTAH,MEASLES,2,0.32
194335,VA,VIRGINIA,MEASLES,7,0.22
194335,VT,VERMONT,MEASLES,1,0.31
194335,WA,WASHINGTON,MEASLES,17,0.84
194335,WI,WISCONSIN,MEASLES,93,3.09
194335,WV,WEST VIRGINIA,MEASLES,9,0.52
194335,WY,WYOMING,MEASLES,4,1.62
194336,AL,ALABAMA,MEASLES,23,0.79
194336,AR,ARKANSAS,MEASLES,3,0.16
194336,AZ,ARIZONA,MEASLES,2,0.29
194336,CA,CALIFORNIA,MEASLES,55,0.65
194336,CO,COLORADO,MEASLES,2,0.17
194336,CT,CONNECTICUT,MEASLES,11,0.61
194336,DC,DISTRICT OF COLUMBIA,MEASLES,4,0.44
194336,DE,DELAWARE,MEASLES,3,1.06
194336,FL,FLORIDA,MEASLES,4,0.16
194336,GA,GEORGIA,MEASLES,6,0.18
194336,IA,IOWA,MEASLES,3,0.13
194336,ID,IDAHO,MEASLES,0,0
194336,IL,ILLINOIS,MEASLES,33,0.43
194336,IN,INDIANA,MEASLES,18,0.52
194336,KS,KANSAS,MEASLES,3,0.17
194336,KY,KENTUCKY,MEASLES,4,0.15
194336,LA,LOUISIANA,MEASLES,2,0.08
194336,MA,MASSACHUSETTS,MEASLES,52,1.22
194336,MD,MARYLAND,MEASLES,16,0.77
194336,ME,MAINE,MEASLES,7,0.87
194336,MI,MICHIGAN,MEASLES,93,1.72
194336,MN,MINNESOTA,MEASLES,54,2.1
194336,MO,MISSOURI,MEASLES,5,0.13
194336,MT,MONTANA,MEASLES,13,2.68
194336,NC,NORTH CAROLINA,MEASLES,10,0.27
194336,ND,NORTH DAKOTA,MEASLES,3,0.55
194336,NE,NEBRASKA,MEASLES,5,0.4
194336,NH,NEW HAMPSHIRE,MEASLES,0,0
194336,NJ,NEW JERSEY,MEASLES,77,1.82
194336,NM,NEW MEXICO,MEASLES,1,0.19
194336,NV,NEVADA,MEASLES,6,3.97
194336,NY,NEW YORK,MEASLES,73,0.57
194336,OH,OHIO,MEASLES,22,0.32
194336,OK,OKLAHOMA,MEASLES,0,0
194336,OR,OREGON,MEASLES,31,2.54
194336,PA,PENNSYLVANIA,MEASLES,22,0.23
194336,RI,RHODE ISLAND,MEASLES,10,1.32
194336,SC,SOUTH CAROLINA,MEASLES,11,0.56
194336,SD,SOUTH DAKOTA,MEASLES,1,0.17
194336,TN,TENNESSEE,MEASLES,4,0.13
194336,TX,TEXAS,MEASLES,25,0.36
194336,UT,UTAH,MEASLES,1,0.16
194336,VA,VIRGINIA,MEASLES,36,1.15
194336,VT,VERMONT,MEASLES,7,2.14
194336,WA,WASHINGTON,MEASLES,5,0.25
194336,WI,WISCONSIN,MEASLES,90,2.99
194336,WV,WEST VIRGINIA,MEASLES,11,0.63
194336,WY,WYOMING,MEASLES,14,5.67
194338,AL,ALABAMA,MEASLES,4,0.14
194338,AR,ARKANSAS,MEASLES,2,0.11
194338,AZ,ARIZONA,MEASLES,2,0.29
194338,CA,CALIFORNIA,MEASLES,35,0.41
194338,CO,COLORADO,MEASLES,13,1.13
194338,CT,CONNECTICUT,MEASLES,10,0.56
194338,DC,DISTRICT OF COLUMBIA,MEASLES,0,0
194338,DE,DELAWARE,MEASLES,1,0.35
194338,FL,FLORIDA,MEASLES,2,0.08
194338,GA,GEORGIA,MEASLES,2,0.06
194338,IA,IOWA,MEASLES,8,0.34
194338,ID,IDAHO,MEASLES,4,0.8
194338,IL,ILLINOIS,MEASLES,19,0.24
194338,IN,INDIANA,MEASLES,10,0.29
194338,KS,KANSAS,MEASLES,3,0.17
194338,KY,KENTUCKY,MEASLES,1,0.04
194338,LA,LOUISIANA,MEASLES,4,0.16
194338,MA,MASSACHUSETTS,MEASLES,31,0.73
194338,MD,MARYLAND,MEASLES,7,0.34
194338,ME,MAINE,MEASLES,20,2.48
194338,MI,MICHIGAN,MEASLES,110,2.04
194338,MN,MINNESOTA,MEASLES,36,1.4
194338,MO,MISSOURI,MEASLES,0,0
194338,MT,MONTANA,MEASLES,17,3.51
194338,NC,NORTH CAROLINA,MEASLES,7,0.19
194338,ND,NORTH DAKOTA,MEASLES,41,7.51
194338,NE,NEBRASKA,MEASLES,1,0.08
194338,NH,NEW HAMPSHIRE,MEASLES,5,1.08
194338,NJ,NEW JERSEY,MEASLES,34,0.8
194338,NM,NEW MEXICO,MEASLES,3,0.56
194338,NV,NEVADA,MEASLES,0,0
194338,NY,NEW YORK,MEASLES,43,0.34
194338,OH,OHIO,MEASLES,27,0.39
194338,OK,OKLAHOMA,MEASLES,0,0
194338,OR,OREGON,MEASLES,11,0.9
194338,PA,PENNSYLVANIA,MEASLES,25,0.26
194338,RI,RHODE ISLAND,MEASLES,18,2.37
194338,SC,SOUTH CAROLINA,MEASLES,8,0.41
194338,SD,SOUTH DAKOTA,MEASLES,0,0
194338,TN,TENNESSEE,MEASLES,3,0.1
194338,TX,TEXAS,MEASLES,15,0.21
194338,UT,UTAH,MEASLES,5,0.79
194338,VA,VIRGINIA,MEASLES,11,0.35
194338,VT,VERMONT,MEASLES,2,0.61
194338,WA,WASHINGTON,MEASLES,9,0.44
194338,WI,WISCONSIN,MEASLES,82,2.72
194338,WV,WEST VIRGINIA,MEASLES,8,0.46
194338,WY,WYOMING,MEASLES,12,4.86
194339,AL,ALABAMA,MEASLES,11,0.38
194339,AR,ARKANSAS,MEASLES,1,0.05
194339,AZ,ARIZONA,MEASLES,5,0.72
194339,CA,CALIFORNIA,MEASLES,92,1.08
194339,CO,COLORADO,MEASLES,15,1.3
194339,CT,CONNECTICUT,MEASLES,8,0.45
194339,DC,DISTRICT OF COLUMBIA,MEASLES,1,0.11
194339,DE,DELAWARE,MEASLES,6,2.13
194339,FL,FLORIDA,MEASLES,1,0.04
194339,GA,GEORGIA,MEASLES,5,0.15
194339,IA,IOWA,MEASLES,2,0.09
194339,ID,IDAHO,MEASLES,6,1.2
194339,IL,ILLINOIS,MEASLES,45,0.58
194339,IN,INDIANA,MEASLES,4,0.12
194339,KS,KANSAS,MEASLES,7,0.39
194339,KY,KENTUCKY,MEASLES,2,0.07
194339,LA,LOUISIANA,MEASLES,1,0.04
194339,MA,MASSACHUSETTS,MEASLES,66,1.55
194339,MD,MARYLAND,MEASLES,7,0.34
194339,ME,MAINE,MEASLES,19,2.36
194339,MI,MICHIGAN,MEASLES,251,4.64
194339,MN,MINNESOTA,MEASLES,70,2.72
194339,MO,MISSOURI,MEASLES,9,0.24
194339,MT,MONTANA,MEASLES,51,10.52
194339,NC,NORTH CAROLINA,MEASLES,9,0.25
194339,ND,NORTH DAKOTA,MEASLES,186,34.07
194339,NE,NEBRASKA,MEASLES,4,0.32
194339,NH,NEW HAMPSHIRE,MEASLES,1,0.22
194339,NJ,NEW JERSEY,MEASLES,60,1.42
194339,NM,NEW MEXICO,MEASLES,0,0
194339,NV,NEVADA,MEASLES,3,1.99
194339,NY,NEW YORK,MEASLES,114,0.89
194339,OH,OHIO,MEASLES,45,0.66
194339,OK,OKLAHOMA,MEASLES,4,0.18
194339,OR,OREGON,MEASLES,22,1.8
194339,PA,PENNSYLVANIA,MEASLES,34,0.36
194339,RI,RHODE ISLAND,MEASLES,7,0.92
194339,SC,SOUTH CAROLINA,MEASLES,15,0.76
194339,SD,SOUTH DAKOTA,MEASLES,4,0.68
194339,TN,TENNESSEE,MEASLES,2,0.07
194339,TX,TEXAS,MEASLES,17,0.24
194339,UT,UTAH,MEASLES,2,0.32
194339,VA,VIRGINIA,MEASLES,27,0.86
194339,VT,VERMONT,MEASLES,4,1.22
194339,WA,WASHINGTON,MEASLES,16,0.79
194339,WI,WISCONSIN,MEASLES,99,3.28
194339,WV,WEST VIRGINIA,MEASLES,13,0.75
194339,WY,WYOMING,MEASLES,1,0.4
194340,AL,ALABAMA,MEASLES,5,0.17
194340,AR,ARKANSAS,MEASLES,3,0.16
194340,AZ,ARIZONA,MEASLES,6,0.87
194340,CA,CALIFORNIA,MEASLES,41,0.48
194340,CO,COLORADO,MEASLES,2,0.17
194340,CT,CONNECTICUT,MEASLES,3,0.17
194340,DC,DISTRICT OF COLUMBIA,MEASLES,1,0.11
194340,DE,DELAWARE,MEASLES,1,0.35
194340,FL,FLORIDA,MEASLES,5,0.2
194340,GA,GEORGIA,MEASLES,2,0.06
194340,IA,IOWA,MEASLES,12,0.51
194340,ID,IDAHO,MEASLES,0,0
194340,IL,ILLINOIS,MEASLES,37,0.48
194340,IN,INDIANA,MEASLES,25,0.72
194340,KS,KANSAS,MEASLES,4,0.22
194340,KY,KENTUCKY,MEASLES,3,0.11
194340,LA,LOUISIANA,MEASLES,17,0.66
194340,MA,MASSACHUSETTS,MEASLES,50,1.17
194340,MD,MARYLAND,MEASLES,7,0.34
194340,ME,MAINE,MEASLES,55,6.82
194340,MI,MICHIGAN,MEASLES,182,3.37
194340,MN,MINNESOTA,MEASLES,182,7.06
194340,MO,MISSOURI,MEASLES,1,0.03
194340,MT,MONTANA,MEASLES,37,7.63
194340,NC,NORTH CAROLINA,MEASLES,20,0.55
194340,ND,NORTH DAKOTA,MEASLES,102,18.68
194340,NE,NEBRASKA,MEASLES,1,0.08
194340,NH,NEW HAMPSHIRE,MEASLES,4,0.87
194340,NJ,NEW JERSEY,MEASLES,100,2.37
194340,NM,NEW MEXICO,MEASLES,2,0.37
194340,NV,NEVADA,MEASLES,13,8.61
194340,NY,NEW YORK,MEASLES,92,0.72
194340,OH,OHIO,MEASLES,90,1.31
194340,OK,OKLAHOMA,MEASLES,3,0.14
194340,OR,OREGON,MEASLES,21,1.72
194340,PA,PENNSYLVANIA,MEASLES,41,0.43
194340,RI,RHODE ISLAND,MEASLES,1,0.13
194340,SC,SOUTH CAROLINA,MEASLES,28,1.42
194340,SD,SOUTH DAKOTA,MEASLES,5,0.85
194340,TN,TENNESSEE,MEASLES,1,0.03
194340,TX,TEXAS,MEASLES,14,0.2
194340,UT,UTAH,MEASLES,7,1.11
194340,VA,VIRGINIA,MEASLES,46,1.47
194340,VT,VERMONT,MEASLES,50,15.29
194340,WA,WASHINGTON,MEASLES,23,1.13
194340,WI,WISCONSIN,MEASLES,148,4.91
194340,WV,WEST VIRGINIA,MEASLES,5,0.29
194340,WY,WYOMING,MEASLES,25,10.12
194341,AL,ALABAMA,MEASLES,11,0.38
194341,AR,ARKANSAS,MEASLES,6,0.33
194341,AZ,ARIZONA,MEASLES,13,1.88
194341,CA,CALIFORNIA,MEASLES,43,0.51
194341,CO,COLORADO,MEASLES,39,3.38
194341,CT,CONNECTICUT,MEASLES,9,0.5
194341,DC,DISTRICT OF COLUMBIA,MEASLES,1,0.11
194341,DE,DELAWARE,MEASLES,1,0.35
194341,FL,FLORIDA,MEASLES,6,0.24
194341,GA,GEORGIA,MEASLES,13,0.4
194341,IA,IOWA,MEASLES,8,0.34
194341,ID,IDAHO,MEASLES,0,0
194341,IL,ILLINOIS,MEASLES,39,0.5
194341,IN,INDIANA,MEASLES,49,1.42
194341,KS,KANSAS,MEASLES,5,0.28
194341,KY,KENTUCKY,MEASLES,19,0.71
194341,LA,LOUISIANA,MEASLES,1,0.04
194341,MA,MASSACHUSETTS,MEASLES,74,1.74
194341,MD,MARYLAND,MEASLES,7,0.34
194341,ME,MAINE,MEASLES,60,7.44
194341,MI,MICHIGAN,MEASLES,246,4.55
194341,MN,MINNESOTA,MEASLES,183,7.1
194341,MO,MISSOURI,MEASLES,5,0.13
194341,MT,MONTANA,MEASLES,52,10.72
194341,NC,NORTH CAROLINA,MEASLES,15,0.41
194341,ND,NORTH DAKOTA,MEASLES,259,47.44
194341,NE,NEBRASKA,MEASLES,8,0.64
194341,NH,NEW HAMPSHIRE,MEASLES,4,0.87
194341,NJ,NEW JERSEY,MEASLES,80,1.89
194341,NM,NEW MEXICO,MEASLES,0,0
194341,NV,NEVADA,MEASLES,0,0
194341,NY,NEW YORK,MEASLES,108,0.84
194341,OH,OHIO,MEASLES,107,1.56
194341,OK,OKLAHOMA,MEASLES,3,0.14
194341,OR,OREGON,MEASLES,11,0.9
194341,PA,PENNSYLVANIA,MEASLES,59,0.62
194341,RI,RHODE ISLAND,MEASLES,18,2.37
194341,SC,SOUTH CAROLINA,MEASLES,4,0.2
194341,SD,SOUTH DAKOTA,MEASLES,4,0.68
194341,TN,TENNESSEE,MEASLES,6,0.2
194341,TX,TEXAS,MEASLES,25,0.36
194341,UT,UTAH,MEASLES,3,0.48
194341,VA,VIRGINIA,MEASLES,37,1.18
194341,VT,VERMONT,MEASLES,15,4.59
194341,WA,WASHINGTON,MEASLES,9,0.44
194341,WI,WISCONSIN,MEASLES,195,6.47
194341,WV,WEST VIRGINIA,MEASLES,10,0.57
194341,WY,WYOMING,MEASLES,6,2.43
194342,AL,ALABAMA,MEASLES,5,0.17
194342,AR,ARKANSAS,MEASLES,38,2.06
194342,AZ,ARIZONA,MEASLES,0,0
194342,CA,CALIFORNIA,MEASLES,45,0.53
194342,CO,COLORADO,MEASLES,11,0.95
194342,CT,CONNECTICUT,MEASLES,6,0.33
194342,DC,DISTRICT OF COLUMBIA,MEASLES,1,0.11
194342,DE,DELAWARE,MEASLES,3,1.06
194342,FL,FLORIDA,MEASLES,4,0.16
194342,GA,GEORGIA,MEASLES,6,0.18
194342,IA,IOWA,MEASLES,6,0.26
194342,ID,IDAHO,MEASLES,1,0.2
194342,IL,ILLINOIS,MEASLES,16,0.21
194342,IN,INDIANA,MEASLES,52,1.51
194342,KS,KANSAS,MEASLES,6,0.33
194342,KY,KENTUCKY,MEASLES,13,0.48
194342,LA,LOUISIANA,MEASLES,1,0.04
194342,MA,MASSACHUSETTS,MEASLES,96,2.26
194342,MD,MARYLAND,MEASLES,5,0.24
194342,ME,MAINE,MEASLES,43,5.33
194342,MI,MICHIGAN,MEASLES,257,4.75
194342,MN,MINNESOTA,MEASLES,228,8.85
194342,MO,MISSOURI,MEASLES,4,0.11
194342,MT,MONTANA,MEASLES,55,11.34
194342,NC,NORTH CAROLINA,MEASLES,15,0.41
194342,ND,NORTH DAKOTA,MEASLES,155,28.39
194342,NE,NEBRASKA,MEASLES,3,0.24
194342,NH,NEW HAMPSHIRE,MEASLES,1,0.22
194342,NJ,NEW JERSEY,MEASLES,125,2.96
194342,NM,NEW MEXICO,MEASLES,3,0.56
194342,NV,NEVADA,MEASLES,3,1.99
194342,NY,NEW YORK,MEASLES,125,0.98
194342,OH,OHIO,MEASLES,167,2.43
194342,OK,OKLAHOMA,MEASLES,1,0.05
194342,OR,OREGON,MEASLES,15,1.23
194342,PA,PENNSYLVANIA,MEASLES,66,0.7
194342,RI,RHODE ISLAND,MEASLES,23,3.03
194342,SC,SOUTH CAROLINA,MEASLES,52,2.64
194342,SD,SOUTH DAKOTA,MEASLES,2,0.34
194342,TN,TENNESSEE,MEASLES,6,0.2
194342,TX,TEXAS,MEASLES,35,0.5
194342,UT,UTAH,MEASLES,4,0.63
194342,VA,VIRGINIA,MEASLES,78,2.49
194342,VT,VERMONT,MEASLES,20,6.12
194342,WA,WASHINGTON,MEASLES,22,1.09
194342,WI,WISCONSIN,MEASLES,250,8.29
194342,WV,WEST VIRGINIA,MEASLES,18,1.03
194342,WY,WYOMING,MEASLES,5,2.02
194343,AL,ALABAMA,MEASLES,16,0.55
194343,AR,ARKANSAS,MEASLES,2,0.11
194343,AZ,ARIZONA,MEASLES,5,0.72
194343,CA,CALIFORNIA,MEASLES,57,0.67
194343,CO,COLORADO,MEASLES,11,0.95
194343,CT,CONNECTICUT,MEASLES,6,0.33
194343,DC,DISTRICT OF COLUMBIA,MEASLES,5,0.56
194343,DE,DELAWARE,MEASLES,14,4.96
194343,FL,FLORIDA,MEASLES,14,0.57
194343,GA,GEORGIA,MEASLES,13,0.4
194343,IA,IOWA,MEASLES,7,0.3
194343,ID,IDAHO,MEASLES,0,0
194343,IL,ILLINOIS,MEASLES,23,0.3
194343,IN,INDIANA,MEASLES,56,1.62
194343,KS,KANSAS,MEASLES,3,0.17
194343,KY,KENTUCKY,MEASLES,6,0.22
194343,LA,LOUISIANA,MEASLES,1,0.04
194343,MA,MASSACHUSETTS,MEASLES,176,4.13
194343,MD,MARYLAND,MEASLES,5,0.24
194343,ME,MAINE,MEASLES,46,5.71
194343,MI,MICHIGAN,MEASLES,255,4.72
194343,MN,MINNESOTA,MEASLES,292,11.33
194343,MO,MISSOURI,MEASLES,5,0.13
194343,MT,MONTANA,MEASLES,70,14.43
194343,NC,NORTH CAROLINA,MEASLES,45,1.23
194343,ND,NORTH DAKOTA,MEASLES,99,18.13
194343,NE,NEBRASKA,MEASLES,6,0.48
194343,NH,NEW HAMPSHIRE,MEASLES,1,0.22
194343,NJ,NEW JERSEY,MEASLES,132,3.12
194343,NM,NEW MEXICO,MEASLES,1,0.19
194343,NV,NEVADA,MEASLES,1,0.66
194343,NY,NEW YORK,MEASLES,166,1.3
194343,OH,OHIO,MEASLES,262,3.81
194343,OK,OKLAHOMA,MEASLES,4,0.18
194343,OR,OREGON,MEASLES,23,1.88
194343,PA,PENNSYLVANIA,MEASLES,68,0.72
194343,RI,RHODE ISLAND,MEASLES,26,3.42
194343,SC,SOUTH CAROLINA,MEASLES,21,1.07
194343,SD,SOUTH DAKOTA,MEASLES,5,0.85
194343,TN,TENNESSEE,MEASLES,38,1.28
194343,TX,TEXAS,MEASLES,17,0.24
194343,UT,UTAH,MEASLES,3,0.48
194343,VA,VIRGINIA,MEASLES,85,2.72
194343,VT,VERMONT,MEASLES,66,20.18
194343,WA,WASHINGTON,MEASLES,25,1.23
194343,WI,WISCONSIN,MEASLES,390,12.94
194343,WV,WEST VIRGINIA,MEASLES,60,3.45
194343,WY,WYOMING,MEASLES,7,2.83
194344,AL,ALABAMA,MEASLES,25,0.86
194344,AR,ARKANSAS,MEASLES,2,0.11
194344,AZ,ARIZONA,MEASLES,8,1.16
194344,CA,CALIFORNIA,MEASLES,53,0.62
194344,CO,COLORADO,MEASLES,32,2.78
194344,CT,CONNECTICUT,MEASLES,14,0.78
194344,DC,DISTRICT OF COLUMBIA,MEASLES,5,0.56
194344,DE,DELAWARE,MEASLES,12,4.26
194344,FL,FLORIDA,MEASLES,26,1.06
194344,GA,GEORGIA,MEASLES,11,0.34
194344,IA,IOWA,MEASLES,17,0.73
194344,ID,IDAHO,MEASLES,0,0
194344,IL,ILLINOIS,MEASLES,39,0.5
194344,IN,INDIANA,MEASLES,80,2.32
194344,KS,KANSAS,MEASLES,2,0.11
194344,KY,KENTUCKY,MEASLES,5,0.19
194344,LA,LOUISIANA,MEASLES,2,0.08
194344,MA,MASSACHUSETTS,MEASLES,157,3.69
194344,MD,MARYLAND,MEASLES,14,0.67
194344,ME,MAINE,MEASLES,64,7.94
194344,MI,MICHIGAN,MEASLES,232,4.29
194344,MN,MINNESOTA,MEASLES,407,15.79
194344,MO,MISSOURI,MEASLES,6,0.16
194344,MT,MONTANA,MEASLES,57,11.75
194344,NC,NORTH CAROLINA,MEASLES,41,1.12
194344,ND,NORTH DAKOTA,MEASLES,109,19.96
194344,NE,NEBRASKA,MEASLES,3,0.24
194344,NH,NEW HAMPSHIRE,MEASLES,16,3.46
194344,NJ,NEW JERSEY,MEASLES,182,4.31
194344,NM,NEW MEXICO,MEASLES,1,0.19
194344,NV,NEVADA,MEASLES,9,5.96
194344,NY,NEW YORK,MEASLES,135,1.05
194344,OH,OHIO,MEASLES,386,5.62
194344,OK,OKLAHOMA,MEASLES,14,0.63
194344,OR,OREGON,MEASLES,22,1.8
194344,PA,PENNSYLVANIA,MEASLES,143,1.51
194344,RI,RHODE ISLAND,MEASLES,22,2.89
194344,SC,SOUTH CAROLINA,MEASLES,63,3.2
194344,SD,SOUTH DAKOTA,MEASLES,68,11.58
194344,TN,TENNESSEE,MEASLES,8,0.27
194344,TX,TEXAS,MEASLES,34,0.48
194344,UT,UTAH,MEASLES,6,0.95
194344,VA,VIRGINIA,MEASLES,214,6.84
194344,VT,VERMONT,MEASLES,19,5.81
194344,WA,WASHINGTON,MEASLES,26,1.28
194344,WI,WISCONSIN,MEASLES,334,11.08
194344,WV,WEST VIRGINIA,MEASLES,30,1.72
194344,WY,WYOMING,MEASLES,7,2.83
194345,AL,ALABAMA,MEASLES,23,0.79
194345,AR,ARKANSAS,MEASLES,4,0.22
194345,AZ,ARIZONA,MEASLES,1,0.14
194345,CA,CALIFORNIA,MEASLES,35,0.41
194345,CO,COLORADO,MEASLES,52,4.51
194345,CT,CONNECTICUT,MEASLES,3,0.17
194345,DC,DISTRICT OF COLUMBIA,MEASLES,11,1.22
194345,DE,DELAWARE,MEASLES,17,6.03
194345,FL,FLORIDA,MEASLES,5,0.2
194345,GA,GEORGIA,MEASLES,23,0.71
194345,IA,IOWA,MEASLES,3,0.13
194345,ID,IDAHO,MEASLES,5,1
194345,IL,ILLINOIS,MEASLES,36,0.46
194345,IN,INDIANA,MEASLES,106,3.07
194345,KS,KANSAS,MEASLES,3,0.17
194345,KY,KENTUCKY,MEASLES,13,0.48
194345,LA,LOUISIANA,MEASLES,1,0.04
194345,MA,MASSACHUSETTS,MEASLES,166,3.9
194345,MD,MARYLAND,MEASLES,23,1.1
194345,ME,MAINE,MEASLES,57,7.07
194345,MI,MICHIGAN,MEASLES,352,6.51
194345,MN,MINNESOTA,MEASLES,420,16.3
194345,MO,MISSOURI,MEASLES,3,0.08
194345,MT,MONTANA,MEASLES,78,16.08
194345,NC,NORTH CAROLINA,MEASLES,42,1.15
194345,ND,NORTH DAKOTA,MEASLES,210,38.46
194345,NE,NEBRASKA,MEASLES,5,0.4
194345,NH,NEW HAMPSHIRE,MEASLES,12,2.6
194345,NJ,NEW JERSEY,MEASLES,188,4.45
194345,NM,NEW MEXICO,MEASLES,0,0
194345,NV,NEVADA,MEASLES,4,2.65
194345,NY,NEW YORK,MEASLES,240,1.87
194345,OH,OHIO,MEASLES,495,7.21
194345,OK,OKLAHOMA,MEASLES,12,0.54
194345,OR,OREGON,MEASLES,34,2.78
194345,PA,PENNSYLVANIA,MEASLES,169,1.79
194345,RI,RHODE ISLAND,MEASLES,54,7.11
194345,SC,SOUTH CAROLINA,MEASLES,52,2.64
194345,SD,SOUTH DAKOTA,MEASLES,11,1.87
194345,TN,TENNESSEE,MEASLES,12,0.4
194345,TX,TEXAS,MEASLES,27,0.39
194345,UT,UTAH,MEASLES,1,0.16
194345,VA,VIRGINIA,MEASLES,208,6.65
194345,VT,VERMONT,MEASLES,0,0
194345,WA,WASHINGTON,MEASLES,45,2.22
194345,WI,WISCONSIN,MEASLES,404,13.4
194345,WV,WEST VIRGINIA,MEASLES,16,0.92
194345,WY,WYOMING,MEASLES,7,2.83
194346,AL,ALABAMA,MEASLES,67,2.31
194346,AR,ARKANSAS,MEASLES,28,1.52
194346,AZ,ARIZONA,MEASLES,3,0.43
194346,CA,CALIFORNIA,MEASLES,64,0.75
194346,CO,COLORADO,MEASLES,46,3.99
194346,CT,CONNECTICUT,MEASLES,3,0.17
194346,DC,DISTRICT OF COLUMBIA,MEASLES,9,1
194346,DE,DELAWARE,MEASLES,6,2.13
194346,FL,FLORIDA,MEASLES,24,0.98
194346,GA,GEORGIA,MEASLES,24,0.74
194346,IA,IOWA,MEASLES,96,4.11
194346,ID,IDAHO,MEASLES,1,0.2
194346,IL,ILLINOIS,MEASLES,64,0.82
194346,IN,INDIANA,MEASLES,111,3.22
194346,KS,KANSAS,MEASLES,9,0.5
194346,KY,KENTUCKY,MEASLES,11,0.41
194346,LA,LOUISIANA,MEASLES,20,0.78
194346,MA,MASSACHUSETTS,MEASLES,224,5.26
194346,MD,MARYLAND,MEASLES,21,1.01
194346,ME,MAINE,MEASLES,112,13.9
194346,MI,MICHIGAN,MEASLES,281,5.2
194346,MN,MINNESOTA,MEASLES,725,28.13
194346,MO,MISSOURI,MEASLES,4,0.11
194346,MT,MONTANA,MEASLES,85,17.53
194346,NC,NORTH CAROLINA,MEASLES,68,1.86
194346,ND,NORTH DAKOTA,MEASLES,226,41.39
194346,NE,NEBRASKA,MEASLES,5,0.4
194346,NH,NEW HAMPSHIRE,MEASLES,0,0
194346,NJ,NEW JERSEY,MEASLES,282,6.67
194346,NM,NEW MEXICO,MEASLES,0,0
194346,NV,NEVADA,MEASLES,0,0
194346,NY,NEW YORK,MEASLES,281,2.19
194346,OH,OHIO,MEASLES,259,3.77
194346,OK,OKLAHOMA,MEASLES,13,0.59
194346,OR,OREGON,MEASLES,23,1.88
194346,PA,PENNSYLVANIA,MEASLES,222,2.35
194346,RI,RHODE ISLAND,MEASLES,62,8.16
194346,SC,SOUTH CAROLINA,MEASLES,6,0.31
194346,SD,SOUTH DAKOTA,MEASLES,4,0.68
194346,TN,TENNESSEE,MEASLES,15,0.5
194346,TX,TEXAS,MEASLES,63,0.9
194346,UT,UTAH,MEASLES,3,0.48
194346,VA,VIRGINIA,MEASLES,62,1.98
194346,VT,VERMONT,MEASLES,2,0.61
194346,WA,WASHINGTON,MEASLES,49,2.42
194346,WI,WISCONSIN,MEASLES,329,10.92
194346,WV,WEST VIRGINIA,MEASLES,50,2.87
194346,WY,WYOMING,MEASLES,3,1.21
194348,AL,ALABAMA,MEASLES,109,3.76
194348,AR,ARKANSAS,MEASLES,36,1.95
194348,AZ,ARIZONA,MEASLES,11,1.59
194348,CA,CALIFORNIA,MEASLES,101,1.19
194348,CO,COLORADO,MEASLES,84,7.29
194348,CT,CONNECTICUT,MEASLES,9,0.5
194348,DC,DISTRICT OF COLUMBIA,MEASLES,13,1.44
194348,DE,DELAWARE,MEASLES,15,5.32
194348,FL,FLORIDA,MEASLES,16,0.65
194348,GA,GEORGIA,MEASLES,32,0.99
194348,IA,IOWA,MEASLES,70,3
194348,ID,IDAHO,MEASLES,8,1.6
194348,IL,ILLINOIS,MEASLES,132,1.7
194348,IN,INDIANA,MEASLES,157,4.55
194348,KS,KANSAS,MEASLES,17,0.95
194348,KY,KENTUCKY,MEASLES,8,0.3
194348,LA,LOUISIANA,MEASLES,1,0.04
194348,MA,MASSACHUSETTS,MEASLES,258,6.06
194348,MD,MARYLAND,MEASLES,24,1.15
194348,ME,MAINE,MEASLES,132,16.38
194348,MI,MICHIGAN,MEASLES,465,8.6
194348,MN,MINNESOTA,MEASLES,603,23.4
194348,MO,MISSOURI,MEASLES,9,0.24
194348,MT,MONTANA,MEASLES,112,23.09
194348,NC,NORTH CAROLINA,MEASLES,99,2.71
194348,ND,NORTH DAKOTA,MEASLES,187,34.25
194348,NE,NEBRASKA,MEASLES,7,0.56
194348,NH,NEW HAMPSHIRE,MEASLES,0,0
194348,NJ,NEW JERSEY,MEASLES,366,8.66
194348,NM,NEW MEXICO,MEASLES,4,0.75
194348,NV,NEVADA,MEASLES,4,2.65
194348,NY,NEW YORK,MEASLES,352,2.75
194348,OH,OHIO,MEASLES,417,6.07
194348,OK,OKLAHOMA,MEASLES,2,0.09
194348,OR,OREGON,MEASLES,78,6.39
194348,PA,PENNSYLVANIA,MEASLES,242,2.56
194348,RI,RHODE ISLAND,MEASLES,66,8.68
194348,SC,SOUTH CAROLINA,MEASLES,26,1.32
194348,SD,SOUTH DAKOTA,MEASLES,59,10.05
194348,TN,TENNESSEE,MEASLES,35,1.18
194348,TX,TEXAS,MEASLES,66,0.94
194348,UT,UTAH,MEASLES,8,1.27
194348,VA,VIRGINIA,MEASLES,388,12.4
194348,VT,VERMONT,MEASLES,0,0
194348,WA,WASHINGTON,MEASLES,39,1.92
194348,WI,WISCONSIN,MEASLES,326,10.82
194348,WV,WEST VIRGINIA,MEASLES,228,13.1
194348,WY,WYOMING,MEASLES,13,5.26
194349,AL,ALABAMA,MEASLES,163,5.62
194349,AR,ARKANSAS,MEASLES,23,1.25
